9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,2.604557236571342052e-17,2.402680708249115131e-16,1.509881569221406816e-15,6.913818624707243710e-15,2.460694088986297692e-14,7.225478626894119040e-14,1.844662987462217925e-13,4.279188951097519700e-13,9.346503131203885285e-13,1.976122396678047544e-12,4.129869589356600236e-12,8.676812338413026246e-12,1.901640891145096245e-11,4.729674067047393977e-11,1.330739677077418404e-10,3.807083020515313215e-10,1.053002136631957329e-09,2.841994430294469382e-09,7.657255543541418355e-09,2.097728060850708933e-08,5.912312097232470221e-08,1.726277118664816571e-07,5.243184689237803533e-07,1.661061239931223754e-06,5.497271838499108646e-06,1.902361339437786346e-05,6.890979632823997615e-05,2.615563662528321270e-04,1.041224944904555741e-03,4.350136253299060653e-03,1.907087849094389262e-02,8.747743834669689800e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.334884110344790286e-17,1.159032087055373677e-16,7.146092002268863912e-16,3.367266952677266258e-15,1.271761677772718755e-14,3.996247965414620337e-14,1.084609355260798027e-13,2.641010390504890180e-13,5.975865852739076614e-13,1.294491047008684149e-12,2.748662343177244132e-12,5.823885064798917195e-12,1.247379499032869794e-11,2.725679503505377480e-11,6.146647555713673165e-11,1.524335312602043054e-10,4.501441355080067936e-10,1.429429534067054205e-09,4.390947057060725935e-09,1.299554840125425166e-08,3.811205571821416997e-08,1.134080199062564800e-07,3.473971397853157429e-07,1.104286777970188737e-06,3.658448798053953643e-06,1.266378222397012736e-05,4.587559595562439865e-05,1.741305123129808716e-04,6.931993089320868636e-04,2.896121337070469391e-03,1.269649275125249444e-02,5.823879365185822415e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.325642325224519021e-17,1.140321871436407652e-16,6.954615334110477528e-16,3.257448247498683420e-15,1.232079118482385225e-14,3.896561377214996411e-14,1.065947888441741274e-13,2.614215971751562215e-13,5.948292928975622040e-13,1.293643319988709456e-12,2.754191424011080551e-12,5.845488287982191959e-12,1.253310853764759283e-11,2.740236876238485123e-11,6.164385863142029182e-11,1.496489753130768802e-10,4.317200500313933133e-10,1.378833539611032933e-09,4.302113793033825800e-09,1.288011369765219842e-08,3.801584473379384474e-08,1.134772346615579503e-07,3.481105909776328094e-07,1.107247490043370276e-06,3.669211415042288083e-06,1.270237247530574239e-05,4.601730813836644969e-05,1.746706229482027398e-04,6.953524614685707055e-04,2.905117310082518719e-03,1.273604225436549692e-02,5.841970115012191933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.319007480803161882e-17,1.125773371936280030e-16,6.789601093529480565e-16,3.154499158386787373e-15,1.192099331487225804e-14,3.789136344546402045e-14,1.044213934053847455e-13,2.579061631429490672e-13,5.901618884313302052e-13,1.288749500582909342e-12,2.751349787516293462e-12,5.849785515639589553e-12,1.255592179753002689e-11,2.746979358253661489e-11,6.174759753020348479e-11,1.479647449188135843e-10,4.178620187187792722e-10,1.333065351673001529e-09,4.199893583275889050e-09,1.267743639531559689e-08,3.759461060914895350e-08,1.124839840550554853e-07,3.454370360832515825e-07,1.099255836457113500e-06,3.643458019371945934e-06,1.261416607398869278e-05,4.569887682877185018e-05,1.734635406088713379e-04,6.905453138896800727e-04,2.885028788648004092e-03,1.264785389829983613e-02,5.801390378622833105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.316558462256056809e-17,1.125247986819390543e-16,6.794975281319786074e-16,3.156338397239136539e-15,1.190275672945336748e-14,3.771131525402820705e-14,1.035845488747932028e-13,2.551341336962406592e-13,5.826133551308742067e-13,1.270436764012146276e-12,2.709636713435241454e-12,5.757606120217575241e-12,1.235340024294060921e-11,2.702121968897534051e-11,6.090261965853236423e-11,1.495059429637359107e-10,4.324528303658046336e-10,1.353167896489762026e-09,4.129740713496539090e-09,1.219088800427451915e-08,3.571409122047067603e-08,1.062233175439003127e-07,3.253191811946447279e-07,1.033988900820336100e-06,3.425350518084598398e-06,1.185635815534024766e-05,4.294893166501884450e-05,1.630153748715794946e-04,6.489263382363467817e-04,2.711044295303226877e-03,1.188471511068818140e-02,5.451192522741477031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.316250797982529047e-17,1.145709361539709119e-16,7.039068589695617892e-16,3.279318821605051919e-15,1.218477969547059184e-14,3.764884804785427936e-14,1.007181296712764429e-13,2.425482322552016038e-13,5.444929577670815808e-13,1.173153701918322939e-12,2.482268417115547029e-12,5.247652132722527276e-12,1.122498820671360463e-11,2.466199157829009363e-11,5.863795933298834924e-11,1.583117568546299029e-10,4.541762668275266635e-10,1.290249273461550707e-09,3.603104753820293914e-09,1.007096660400782797e-08,2.867142329218755379e-08,8.410725875900526942e-08,2.559562763507773748e-07,8.112150045355264856e-07,2.683911786613867246e-06,9.284234988327890110e-06,3.362006881204413649e-05,1.275766388961162821e-04,5.077468115566402497e-04,2.120823237071950158e-03,9.295494046253472906e-03,4.262830632794543939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,1.292138165122761247e-17,1.141573008090522519e-16,6.942325377233449410e-16,3.111874149345355751e-15,1.093930879454039315e-14,3.190975952819399816e-14,8.119237198041652924e-14,1.880251538255434831e-13,4.102901732919911459e-13,8.669119024657509627e-13,1.810742306189488119e-12,3.796893510280710362e-12,8.134682541160585291e-12,1.868232232550553260e-11,4.787859280416852082e-11,1.300712148300587739e-10,3.528157763951256388e-10,9.459905711281081060e-10,2.542395047846840080e-09,6.955425372670572969e-09,1.958229494640831574e-08,5.711781409929602063e-08,1.732931969198104796e-07,5.482289524551378974e-07,1.811451302661355804e-06,6.259325790978429040e-06,2.264253649287527247e-05,8.583071079538058545e-05,3.412385617128235000e-04,1.423769602735495705e-03,6.233377601352011604e-03,2.855490165597664859e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.368702094402210174e-18,8.043895834344263193e-17,4.795855096583559667e-16,2.123698389328140252e-15,7.415697205109953693e-15,2.155756111501455900e-14,5.475279465394810403e-14,1.266401597995422904e-13,2.760001805624145865e-13,5.822858222895749533e-13,1.213935854292417108e-12,2.539267580205238939e-12,5.395551067989583099e-12,1.198877518738427689e-11,2.962705002361504548e-11,8.074135144085052970e-11,2.244639317240102204e-10,6.147099326937103958e-10,1.671601334778896431e-09,4.593147792912813423e-09,1.292992391838777953e-08,3.761661716615211577e-08,1.136814553971893861e-07,3.579726986176301291e-07,1.176801541567766060e-06,4.044431688293767485e-06,1.454799073378754883e-05,5.482380126573808586e-05,2.166399410179617924e-04,8.982421574480917246e-04,3.907546337568848331e-03,1.779005429322310511e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,5.528614641867325249e-18,4.459697084382601220e-17,2.522731615325752300e-16,1.068087936971841594e-15,3.593284574344409108e-15,1.013753494650566683e-14,2.514066502249380474e-14,5.702965015782176972e-14,1.222302248718847772e-13,2.539306064976652223e-13,5.214469773236822484e-13,1.074433355454394438e-12,2.265708501466254768e-12,5.119711744721605418e-12,1.271318318469989344e-11,3.309082505345251803e-11,8.621942812049067580e-11,2.233608580186627286e-10,5.821196540903868746e-10,1.546383875149590221e-09,4.227034186388822147e-09,1.196125058053318855e-08,3.516743663897529799e-08,1.076790013455493254e-07,3.439101098637701450e-07,1.147131386277605229e-06,4.000310162029823888e-06,1.459807187018819618e-05,5.579629573865443052e-05,2.235313763585625722e-04,9.388860365739402697e-04,4.129413931907432479e-03,1.889396048888374036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,9.999999999999999293e-41,4.570784700714893150e-18,3.434207437968123929e-17,1.858061168139666846e-16,7.677773541292667782e-16,2.554493624881777320e-15,7.177057023099901953e-15,1.776655332710972422e-14,4.020054931985005702e-14,8.574651609700405139e-14,1.767523269698368322e-13,3.590299200730244377e-13,7.293412122980758354e-13,1.498213803226957694e-12,3.152598010323809967e-12,7.037643427204222113e-12,1.719591728954191165e-11,4.445289411078057300e-11,1.160545111689402428e-10,3.025626822002745115e-10,7.950025804924602823e-10,2.130799634301845761e-09,5.878169525952470799e-09,1.678631890205359794e-08,4.979717498389909351e-08,1.537970917786287336e-07,4.952780316339366925e-07,1.665030459055217865e-06,5.849222789737817599e-06,2.149188591568573230e-05,8.265962184721825905e-05,3.329520779995406030e-04,1.404082383346231134e-03,6.179144008013151036e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
